Date,Area Name,Road/Intersection Name,Traffic_Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Incident Reports,Environmental Impact,Public Transport Usage,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather Conditions,Roadwork and Construction Activity
2023-04-20,7,14,31859,30.24167589,1.5,100.0,100.0,1,113.718,73.25861958,4571,59.60208849,89,0,0
2023-04-20,0,5,21113,51.54499643,1.130204518,66.58840161,100.0,2,92.226,26.25322016,2627,96.87855255,104,2,0
2023-04-20,5,1,51772,47.12136101,1.5,100.0,100.0,3,153.544,18.96935212,3913,68.11439652,108,0,0
2023-04-20,6,6,23204,34.12773749,1.12807525,69.47577668,100.0,0,96.408,13.07894897,3953,79.51294354,87,0,0
2023-04-20,2,3,38429,37.74243532,1.5,100.0,100.0,2,126.858,54.63075226,2213,56.41654848,107,0,0
2023-04-20,2,0,37674,30.11479904,1.5,100.0,100.0,0,125.348,60.2556211,4097,71.16743111,119,0,0
2023-04-20,4,9,29379,33.72468097,1.5,98.74435127,100.0,5,108.758,41.68227146,4051,72.81668552,119,3,0
2023-04-21,2,0,23945,34.07400511,1.136131108,72.62149906,100.0,1,97.89,75.52835324,6918,66.27789185,92,0,0
2023-04-21,2,3,12170,58.43368259,1.271040056,34.94675599,55.85270575,0,74.34,23.34391368,3864,54.54489055,221,1,0
2023-04-21,6,8,17848,54.95549677,1.01495802,50.90721443,85.44139632,0,85.696,13.85301759,5260,67.12309919,105,1,1
2023-04-21,4,11,58679,58.93113603,1.5,100.0,100.0,0,167.358,16.33487538,7587,95.6222396,88,0,0
2023-04-21,0,5,4924,53.77743209,1.154200478,12.56599303,25.76841208,0,59.848,60.44116381,8276,91.8054344,222,0,0
2023-04-21,5,13,37683,32.12446738,1.5,100.0,100.0,2,125.366,63.53922125,3474,94.65051755,98,0,0
2023-04-21,5,1,39894,32.70105416,1.5,100.0,100.0,3,129.788,52.72471362,492,97.75899047,99,2,0
2023-04-21,1,2,31281,29.80378646,1.5,97.03804793,100.0,4,112.562,26.60844139,3431,50.93404346,111,0,0
2023-04-22,1,2,9625,51.51685151,1.191886138,31.8256607,53.07762934,0,69.25,28.55695298,8623,79.62628235,191,0,0
2023-04-22,1,4,40697,39.74146804,1.5,100.0,100.0,2,131.394,15.90888182,3316,76.90112984,87,0,0
2023-04-22,3,12,27416,38.38980701,1.5,92.20339961,100.0,1,104.832,33.77152925,6718,66.85032737,85,0,1
2023-04-22,5,1,13987,40.17384941,1.099065012,49.29432123,69.33171183,0,77.974,51.70408954,4052,52.8927921,203,0,0
2023-04-22,5,13,34935,43.29384603,1.5,100.0,100.0,2,119.87,33.10397306,6479,80.35616961,88,0,0
2023-04-22,0,5,18637,40.42276192,1.226840566,61.88104663,98.18342653,1,87.274,58.83966341,3483,68.22188314,96,0,0
2023-04-22,4,9,67271,34.39920332,1.5,100.0,100.0,2,184.542,21.15726017,6384,77.32764195,93,0,1
2023-04-22,2,3,48402,45.74112112,1.5,100.0,100.0,2,146.804,29.77133489,8501,87.95144527,79,3,0
2023-04-22,2,0,38600,24.9955488,1.5,100.0,100.0,0,127.2,53.03246947,2628,58.42958191,101,0,0
2023-04-22,0,10,21791,50.46217247,1.153541789,80.30898643,100.0,1,93.582,56.90727594,7424,86.49545222,102,4,1
2023-04-23,7,14,16754,35.52365883,1.16754189,57.30600887,81.63330342,1,83.508,79.19529798,5733,57.44305881,107,1,0
2023-04-23,1,4,31717,32.48794931,1.5,99.1101442,100.0,2,113.434,37.55613601,978,98.43884911,98,0,0
2023-04-23,3,12,28622,20.0,1.5,90.98674408,100.0,2,107.244,76.09620959,2450,95.37932501,100,0,0
2023-04-23,3,7,25975,28.3218267,1.5,91.37520634,100.0,0,101.95,30.94928572,7680,88.14717498,109,0,1
2023-04-23,5,1,25812,45.51102781,1.5,93.10613912,100.0,0,101.624,53.23026612,3873,74.56765993,122,1,1
2023-04-23,4,9,58371,36.43450459,1.5,100.0,100.0,4,166.742,46.26197552,4875,91.0769072,90,0,0
2023-04-23,4,11,52173,20.0,1.5,100.0,100.0,2,154.346,77.98376518,53,65.13217199,102,3,0
2023-04-23,6,6,34717,36.83517594,1.5,100.0,100.0,2,119.434,33.80085985,6699,87.51937828,89,2,0
2023-04-23,2,3,34195,47.75205556,1.5,100.0,100.0,5,118.39,46.75851089,6116,58.6130589,110,2,0
2023-04-23,2,0,32263,27.32151405,1.5,100.0,100.0,3,114.526,20.0475105,5770,77.26100206,100,1,0
2023-04-23,5,13,43459,43.55273888,1.5,100.0,100.0,2,136.918,77.94776913,7608,79.58525677,100,4,0
2023-04-24,3,7,29031,36.77453084,1.5,90.44114511,100.0,3,108.062,67.23774937,8098,55.31840525,91,0,0
2023-04-24,7,14,11255,45.77287387,1.397694265,27.60383249,55.7636323,0,72.51,57.67552001,5628,90.35339191,203,0,0
2023-04-24,5,1,11199,46.36832294,1.029360078,42.77018201,51.90628224,0,72.398,64.014606,4572,90.85579328,196,0,1
2023-04-24,1,4,37535,22.60312,1.5,100.0,100.0,2,125.07,58.74401434,4707,75.98550086,109,0,0
2023-04-24,4,11,51447,31.45837892,1.5,100.0,100.0,0,152.894,36.69921202,8477,84.24071552,98,0,0
2023-04-24,6,8,25390,20.0,1.5,91.09660937,100.0,6,100.78,59.36356447,343,98.34562247,93,0,0
2023-04-24,5,13,22582,54.10617935,1.060047553,76.04059528,100.0,5,95.164,55.2015279,3228,72.59181916,98,2,1
2023-04-24,2,3,23508,36.56070644,1.022889999,81.25959459,100.0,2,97.016,34.29006047,5731,78.91002442,105,0,0
2023-04-25,1,2,9636,36.51667959,1.382621692,22.97550876,52.377981,0,69.272,17.1638673,1405,84.46655859,204,2,0
2023-04-25,1,4,21798,65.3181396,1.212206625,78.10753543,100.0,3,93.596,49.38829087,8461,53.81754211,123,1,0
2023-04-25,3,12,18095,56.48490178,1.169381954,53.27318435,89.66091234,0,86.19,51.68321557,4971,91.20094183,100,0,0
2023-04-25,3,7,23397,43.48893757,1.031210175,69.11648937,100.0,0,96.794,16.04188792,496,84.85153629,120,0,0
2023-04-25,5,1,24906,48.11932447,1.212853596,79.22319965,100.0,1,99.812,59.49610195,1175,66.23125496,106,0,1
2023-04-25,5,13,40508,35.513164,1.5,100.0,100.0,0,131.016,38.44262379,5815,70.48309274,90,0,0
2023-04-25,0,10,22017,28.69612518,1.068153298,65.79404384,100.0,0,94.034,49.4501731,2262,61.74531224,110,2,0
2023-04-25,4,9,60314,20.0,1.5,100.0,100.0,3,170.628,61.01295911,4403,72.95718964,97,0,0
2023-04-25,6,6,8400,32.95064697,1.118261736,21.88856727,43.84411325,1,66.8,14.13445803,3591,76.60969833,221,1,0
2023-04-25,6,8,16932,46.79325948,1.339672097,65.69636061,87.47514651,1,83.864,18.61996755,2281,63.55875232,98,3,0
2023-04-25,2,3,40912,44.62824203,1.5,100.0,100.0,3,131.824,46.79676212,214,90.10184157,98,0,0
2023-04-25,2,0,22730,40.51054323,1.113432134,81.60709452,100.0,3,95.46,51.051887,5412,60.3265532,84,0,0
2023-04-26,7,14,22177,48.17160837,1.186527162,73.39617469,100.0,2,94.354,52.50103745,5807,84.03758684,98,2,0
2023-04-26,7,15,29735,31.74649039,1.5,100.0,100.0,3,109.47,49.32951228,6902,57.41777597,112,3,1
2023-04-26,1,4,25228,30.01695839,1.5,86.2584856,100.0,6,100.456,25.01669834,5948,60.07995545,97,3,0
2023-04-26,5,1,39805,33.46333444,1.5,100.0,100.0,2,129.61,10.66723201,686,54.46692422,91,0,0
2023-04-26,2,0,11814,42.95032965,1.025152559,42.00966568,56.36599861,0,73.628,64.78285425,3641,88.44251372,212,0,0
2023-04-26,4,9,14165,32.18837845,1.384205386,41.57131213,74.08904351,1,78.33,38.24533675,4555,67.20750818,188,0,0
2023-04-26,2,3,36512,47.1870878,1.5,100.0,100.0,2,123.024,17.16088493,1735,83.64655596,107,0,0
2023-04-26,5,13,50640,34.82946931,1.5,100.0,100.0,3,151.28,66.13109732,4511,73.18555019,88,2,0
2023-04-27,2,0,38544,21.60793984,1.5,100.0,100.0,2,127.088,12.23482822,7370,78.94197553,99,0,0
2023-04-27,2,3,10537,48.21731643,1.300016872,34.16019652,50.1889848,1,71.074,63.29967164,4028,90.63228142,182,0,1
2023-04-27,4,11,31940,52.03190015,1.5,100.0,100.0,1,113.88,18.86911743,5253,96.64527797,113,3,0
2023-04-27,4,9,57462,35.00922306,1.5,100.0,100.0,3,164.924,19.80520704,3900,74.83403827,110,0,0
2023-04-27,5,1,53516,31.95757343,1.5,100.0,100.0,2,157.032,59.10492955,7584,88.83452435,102,0,0
2023-04-27,3,7,33922,26.40851994,1.5,100.0,100.0,3,117.844,15.00252331,5149,72.61236399,86,2,0
2023-04-27,7,15,12386,34.00502222,1.242814203,48.83284828,65.837306,1,74.772,27.10720332,8394,83.55564143,201,2,0
2023-04-28,3,7,9742,41.18157384,1.03798402,36.80743906,46.37401128,1,69.484,54.56030047,2202,58.40593053,172,1,0
2023-04-28,1,2,29128,20.0,1.5,95.69622959,100.0,1,108.256,57.08551105,8601,83.39338708,101,3,0
2023-04-28,5,1,44069,43.77590772,1.5,100.0,100.0,1,138.138,78.45817245,5822,82.9598772,110,0,0
2023-04-28,5,13,36705,33.48674933,1.5,100.0,100.0,0,123.41,38.94208386,2803,94.59383218,93,2,0
2023-04-28,0,10,6970,39.31319626,1.008683143,16.2341256,30.91115805,0,63.94,66.71986861,2536,86.44630243,182,0,1
2023-04-28,2,3,37166,24.43635299,1.5,100.0,100.0,3,124.332,48.27405329,6000,83.49586945,109,2,0
2023-04-28,2,0,11213,43.78211213,1.024721186,41.65131179,53.63875655,1,72.426,19.85269147,3470,53.30319431,197,0,0
2023-04-29,2,0,32628,25.8634227,1.5,100.0,100.0,2,115.256,69.26671142,3463,59.4874607,88,0,0
2023-04-29,2,3,40228,33.95026524,1.5,100.0,100.0,2,130.456,43.16399599,3010,73.13082673,121,3,0
2023-04-29,6,6,16752,52.96721357,1.210348333,62.4616744,88.52185592,0,83.504,34.71428386,6741,72.73027643,83,2,0
2023-04-29,4,9,30690,23.32902351,1.5,100.0,100.0,2,111.38,59.08652766,2549,53.79359682,89,0,0
2023-04-29,5,13,54608,20.0,1.5,100.0,100.0,0,159.216,19.80312077,8604,80.50419101,83,3,1
2023-04-29,5,1,13780,38.67231468,1.144981893,48.72409826,65.14849013,1,77.56,11.72164291,4807,59.22650629,186,0,0
2023-04-29,3,7,17567,35.81159983,1.020799375,66.66312845,87.35037416,0,85.134,25.7256459,8575,74.81954507,96,0,0
2023-04-29,7,15,7013,50.27445929,1.031895698,15.45169114,34.4117814,1,64.026,67.41067478,2971,52.28026993,179,2,0
2023-04-30,1,4,43120,20.0,1.5,100.0,100.0,2,136.24,36.40725891,4456,57.2142858,104,0,0
2023-04-30,3,12,18297,26.98619781,1.219733047,62.19060113,86.95828135,1,86.594,78.40344956,1706,77.68956526,110,1,0
2023-04-30,3,7,20258,39.3413142,1.14059863,68.06833831,100.0,1,90.516,36.69145451,6211,75.77677893,101,0,0
2023-04-30,5,1,36676,20.20254741,1.5,100.0,100.0,2,123.352,14.03760012,6487,92.32830051,110,4,1
2023-04-30,5,13,11818,44.16880567,1.143788656,41.11729286,63.48352371,0,73.636,23.63481191,8473,51.29549784,206,1,0
2023-04-30,4,11,41887,30.90385943,1.5,100.0,100.0,1,133.774,50.4749775,3506,96.07690651,99,0,1
2023-04-30,6,6,20831,32.29134848,1.300946354,73.00817356,100.0,4,91.662,69.48472638,5257,96.5489699,96,0,0
2023-04-30,2,3,38978,42.164149,1.5,100.0,100.0,2,127.956,64.37829166,6742,91.58996436,106,0,0
2023-04-30,2,0,41972,27.99557922,1.5,100.0,100.0,1,133.944,41.0970581,7408,83.80025932,109,0,0
2023-04-30,4,9,55212,30.75761887,1.5,100.0,100.0,2,160.424,72.13739989,1864,91.03472343,93,0,0
2023-05-01,4,9,14607,45.9763716,1.073245536,40.28963839,73.37771582,1,79.214,42.81303352,188,63.23301814,185,0,0
2023-05-01,2,3,31236,35.09061141,1.5,100.0,100.0,1,112.472,57.74971676,6312,93.62570077,97,0,0
2023-05-01,6,8,25186,30.23911493,1.5,77.00676104,100.0,4,100.372,62.09227071,2548,56.64281994,105,2,1
2023-05-01,4,11,42608,43.75902117,1.5,100.0,100.0,2,135.216,78.3723678,8163,78.93600065,109,0,0
2023-05-01,5,13,37401,38.20796046,1.5,100.0,100.0,2,124.802,41.13245822,6572,73.04666215,91,0,0
2023-05-01,5,1,23534,49.02508576,1.307691878,78.08065659,100.0,2,97.068,45.36820451,2464,71.3261477,96,0,0
2023-05-01,3,7,19066,36.64756877,1.332930871,68.06846248,100.0,0,88.132,42.5327966,8050,65.95441824,110,4,0
2023-05-01,3,12,18255,43.79417488,1.16291805,63.25931066,93.79752246,0,86.51,76.76487962,8396,84.00591514,121,2,0
2023-05-01,1,4,30784,32.63996551,1.5,100.0,100.0,3,111.568,76.41931109,3582,69.90211917,106,4,0
2023-05-01,1,2,19434,36.96218704,1.190874398,67.52248183,100.0,1,88.868,48.19062615,5354,77.92808712,84,2,0
2023-05-02,3,7,9521,41.57599096,1.150280646,35.52476911,48.74350705,0,69.042,68.32531583,373,95.62118073,209,0,1
2023-05-02,3,12,29259,41.08739264,1.5,99.20700017,100.0,2,108.518,39.24181275,7896,93.19109391,96,0,0
2023-05-02,4,11,55703,21.16399994,1.5,100.0,100.0,1,161.406,53.69258715,5380,79.55240257,101,0,0
2023-05-02,5,13,25471,21.61369619,1.5,75.21704625,100.0,2,100.942,35.71813134,3106,50.06593905,114,0,1
2023-05-02,6,8,15182,39.72174025,1.348280616,46.51140031,73.64868057,0,80.364,11.12736272,1474,86.14856289,112,0,0
2023-05-02,2,3,39523,44.98282805,1.5,100.0,100.0,0,129.046,48.36882956,643,83.04346614,89,1,0
2023-05-02,2,0,38297,22.93385915,1.5,100.0,100.0,3,126.594,27.96194415,7598,84.26995444,97,0,0
2023-05-03,7,14,8336,55.70820884,1.360663773,35.60707905,43.73135717,0,66.672,36.22383661,3441,56.48161252,191,0,0
2023-05-03,7,15,29263,20.0,1.5,96.30364435,100.0,3,108.526,68.45608797,4388,83.09060647,93,1,0
2023-05-03,1,2,38242,24.26903918,1.5,100.0,100.0,3,126.484,28.85563965,5453,88.16224185,98,2,0
2023-05-03,1,4,21366,46.05310418,1.181016776,73.89892936,100.0,3,92.732,58.63300348,1939,67.07225422,75,0,0
2023-05-03,5,1,38258,32.72307919,1.5,100.0,100.0,0,126.516,20.35540055,8865,86.74128426,103,0,0
2023-05-03,0,5,18701,59.7024707,1.044023965,64.1473639,89.6831091,0,87.402,49.07616902,8861,86.34651578,94,0,0
2023-05-03,4,11,30565,38.29612907,1.5,95.5589493,100.0,2,111.13,61.11366211,8235,53.24741967,101,4,1
2023-05-03,6,6,11523,27.04510404,1.337061861,37.14819082,62.39909345,0,73.046,58.49745647,6790,81.52019838,194,3,0
2023-05-03,2,3,24362,38.51357233,1.062022493,88.46879909,100.0,0,98.724,26.50875301,5580,86.2628958,100,0,0
2023-05-03,5,13,42983,46.95480559,1.5,100.0,100.0,1,135.966,42.4824167,2722,64.81654752,91,4,0
2023-05-04,5,1,45911,42.81336242,1.5,100.0,100.0,2,141.822,27.26351426,1914,78.95838871,106,3,0
2023-05-04,1,2,20576,58.18052533,1.01804861,69.90006199,100.0,0,91.152,51.50585826,1604,90.57250531,103,0,0
2023-05-04,3,7,18361,54.90264669,1.281559685,69.71010974,88.8589755,0,86.722,40.41150387,2114,92.02102699,83,0,0
2023-05-04,0,10,20998,36.86810029,1.061715616,60.85828219,100.0,0,91.996,42.46459034,832,52.23976736,119,0,0
2023-05-04,4,11,30041,50.301441,1.5,91.85725849,100.0,1,110.082,10.63397173,796,91.09776959,99,0,0
2023-05-04,6,8,16337,39.47440425,1.31168018,61.61192,83.92807831,3,82.674,25.69400023,960,99.69624991,94,0,0
2023-05-04,2,3,27074,20.0,1.5,92.17230198,100.0,1,104.148,11.55985307,4083,60.14713335,120,0,0
2023-05-04,2,0,12783,45.0154948,1.328393017,48.13249156,64.96945639,0,75.566,41.22261597,789,53.23929776,216,0,0
2023-05-04,4,9,48012,31.6525148,1.5,100.0,100.0,1,146.024,56.10761856,6403,90.81216315,77,3,0
2023-05-05,7,14,17752,48.54943689,1.224243674,51.54399133,85.21676751,0,85.504,71.02105605,4873,66.39520112,100,0,0
2023-05-05,2,0,40205,34.60178369,1.5,100.0,100.0,5,130.41,15.10829472,6131,65.08051501,104,4,0
2023-05-05,2,3,37243,38.28944725,1.5,100.0,100.0,2,124.486,15.46474646,5048,76.69502244,103,0,0
2023-05-05,6,8,13275,48.852878,1.216985098,48.54436346,62.03280394,1,76.55,16.82103691,6322,65.54448626,185,0,0
2023-05-05,6,6,27219,26.17773345,1.5,84.46445622,100.0,4,104.438,79.08242046,1834,66.34662322,90,3,0
2023-05-05,4,9,30666,44.90250199,1.5,100.0,100.0,3,111.332,25.07507719,957,93.09139864,106,1,0
2023-05-05,5,13,41346,27.99066667,1.5,100.0,100.0,1,132.692,36.51608661,2337,61.27787495,97,0,0
2023-05-05,5,1,48326,21.89425156,1.5,100.0,100.0,3,146.652,18.351432,3205,62.07927089,105,0,1
2023-05-05,3,7,16727,41.30295688,1.236997769,51.38693849,80.65217839,1,83.454,46.90978286,2884,75.62604837,103,0,0
2023-05-05,3,12,29637,31.33686441,1.5,98.57772024,100.0,3,109.274,75.03281526,5518,89.05235713,84,0,1
2023-05-06,3,12,27674,55.52270048,1.5,94.5325558,100.0,0,105.348,25.10663751,86,99.09515376,91,1,0
2023-05-06,5,13,52640,40.17743516,1.5,100.0,100.0,1,155.28,46.31173928,2862,65.83937998,114,0,0
2023-05-06,7,14,14044,44.28943629,1.310692726,47.03143898,68.9855032,0,78.088,55.15268133,2988,79.95397807,226,0,0
2023-05-06,1,4,33159,30.20480517,1.5,100.0,100.0,4,116.318,11.73357496,458,79.11187097,115,0,0
2023-05-06,3,7,42892,57.56213958,1.5,100.0,100.0,2,135.784,21.3639639,4788,79.4152148,98,0,0
2023-05-06,4,9,45449,25.0901583,1.5,100.0,100.0,2,140.898,13.99685828,4733,59.99691051,120,0,0
2023-05-06,6,6,16291,40.80818818,1.38871982,46.66847506,84.17254218,0,82.582,79.54240699,7790,61.53835147,108,1,1
2023-05-06,2,3,52646,34.76812004,1.5,100.0,100.0,0,155.292,23.05323016,3194,64.80669214,122,4,0
2023-05-06,5,1,53409,29.90020946,1.5,100.0,100.0,1,156.818,23.58838161,3982,98.21412534,115,2,0
2023-05-07,0,5,11928,38.68228964,1.188988554,43.15238654,56.63522229,0,73.856,66.90930146,2036,75.77656081,204,0,0
2023-05-07,2,0,46987,46.77634921,1.5,100.0,100.0,0,143.974,46.80627618,3774,98.49590357,103,0,0
2023-05-07,2,3,35813,47.45350808,1.5,100.0,100.0,5,121.626,68.93468728,7189,73.87440029,97,2,0
2023-05-07,6,6,16954,55.99374513,1.079218937,46.75210708,82.39887065,0,83.908,71.33616601,7907,92.11670442,84,0,0
2023-05-07,4,11,58253,28.45529564,1.5,100.0,100.0,2,166.506,21.29023797,1747,52.98238404,103,0,0
2023-05-07,4,9,26452,25.49715149,1.5,95.22259325,100.0,0,102.904,53.35510153,1815,66.93154578,95,4,0
2023-05-07,0,10,20818,53.03389869,1.0157591,66.0704996,100.0,1,91.636,40.97743969,7338,84.7684457,117,0,0
2023-05-07,5,13,37279,36.63323388,1.5,100.0,100.0,1,124.558,48.76236974,8608,70.62123147,103,0,0
2023-05-07,3,7,27025,33.66862095,1.5,94.73271925,100.0,3,104.05,22.87173433,6394,78.08604106,102,0,0
2023-05-08,3,12,37604,29.55860377,1.5,100.0,100.0,4,125.208,63.54558407,5241,77.00547331,107,0,0
2023-05-08,4,9,28505,20.0,1.5,100.0,100.0,1,107.01,72.83404404,6927,79.53926239,94,0,0
2023-05-08,7,15,12045,51.7837188,1.208548442,40.92244542,64.39452489,0,74.09,24.73829194,1605,64.65772511,190,0,0
2023-05-08,1,4,18540,33.38069107,1.198800808,69.18222016,89.46393958,1,87.08,65.78403086,5363,89.75466286,104,0,0
2023-05-08,3,7,16270,62.47574411,1.104991047,61.82733798,84.60086121,0,82.54,29.29112133,4528,87.64635439,106,0,0
2023-05-08,2,0,24722,22.42269234,1.035746781,84.22650855,100.0,2,99.444,72.61988899,616,96.36401839,100,0,0
2023-05-08,5,13,49841,34.37091242,1.5,100.0,100.0,2,149.682,36.91486004,515,94.94186585,71,3,0
2023-05-08,4,11,56121,23.90194463,1.5,100.0,100.0,2,162.242,29.21163438,172,99.35724419,107,3,0
2023-05-08,2,3,48088,49.46529333,1.5,100.0,100.0,3,146.176,49.08319881,8568,54.22870307,90,3,0
2023-05-08,5,1,37524,47.77245183,1.5,100.0,100.0,5,125.048,51.8987501,2052,65.48337224,111,0,1
2023-05-09,5,1,42395,26.4010072,1.5,100.0,100.0,1,134.79,32.46081148,8153,60.44300419,115,2,0
2023-05-09,3,7,34345,57.51213613,1.5,100.0,100.0,2,118.69,60.07788717,3348,75.70816227,98,0,0
2023-05-09,4,9,43595,48.95809385,1.5,100.0,100.0,2,137.19,30.26924341,929,52.66432502,113,0,0
2023-05-09,1,4,7950,67.80142357,1.372995982,21.11400516,43.56605242,1,65.9,71.16408011,7708,85.72108384,179,0,0
2023-05-09,6,8,27515,46.13476259,1.5,92.39776969,100.0,3,105.03,19.78754438,7357,53.0330152,87,2,0
2023-05-09,2,3,44015,49.53111509,1.5,100.0,100.0,1,138.03,59.09229808,259,92.29203883,94,2,0
2023-05-09,2,0,45897,40.7685424,1.5,100.0,100.0,3,141.794,22.01529584,83,99.7311365,91,2,0
2023-05-09,4,11,28477,42.26129325,1.5,99.47928749,100.0,1,106.954,69.54090987,4567,96.06057775,102,3,0
2023-05-10,5,1,43208,46.65674667,1.5,100.0,100.0,0,136.416,62.94811456,1887,74.76646984,112,2,0
2023-05-10,0,10,12808,30.26019668,1.075195072,50.00258813,63.52615177,3,75.616,76.13641782,2462,67.98111475,172,3,0
2023-05-10,1,4,40949,25.10904827,1.5,100.0,100.0,1,131.898,23.47197258,2120,95.13435665,98,2,0
2023-05-10,0,5,6132,39.69158668,1.071438682,27.69206039,34.50800263,1,62.264,72.41226173,3717,59.05572542,212,0,0
2023-05-10,2,3,35939,41.53176955,1.5,100.0,100.0,2,121.878,27.67530842,7007,82.05218061,124,3,0
2023-05-10,4,11,59361,44.99150537,1.5,100.0,100.0,6,168.722,15.97608012,8755,61.2743462,96,0,0
2023-05-10,6,6,28175,50.9244695,1.5,100.0,100.0,2,106.35,17.8981023,3067,83.7850831,90,0,0
2023-05-10,4,9,29133,24.03527974,1.5,100.0,100.0,2,108.266,57.91778677,6126,53.10558753,98,0,0
2023-05-10,2,0,24188,30.28522145,1.198065814,76.13053972,100.0,1,98.376,47.49334578,1221,80.30260966,98,2,0
2023-05-11,7,14,14023,48.10921535,1.088774774,53.02581057,68.75240367,0,78.046,45.81667019,2397,89.38912196,191,0,1
2023-05-11,1,2,19588,67.83948865,1.300143789,75.24951717,93.76401616,3,89.176,76.89717021,772,65.37368357,94,3,1
2023-05-11,3,12,27809,34.39601659,1.5,89.98299248,100.0,7,105.618,45.75942809,7093,76.30099271,104,0,0
2023-05-11,3,7,25812,38.62412678,1.5,94.96298354,100.0,2,101.624,40.15664363,3663,96.53941056,112,0,0
2023-05-11,5,1,56454,27.7952808,1.5,100.0,100.0,2,162.908,68.77889171,8149,72.48266327,91,0,1
2023-05-11,7,15,14813,46.9335108,1.126189701,49.88814754,72.79110486,0,79.626,53.9582176,4633,69.45111939,219,4,0
2023-05-11,4,9,30659,38.01448151,1.5,95.97759159,100.0,2,111.318,29.07437838,7671,51.63501026,93,0,0
2023-05-11,4,11,66418,40.81164668,1.5,100.0,100.0,1,182.836,21.6097811,2579,67.56113637,97,1,0
2023-05-11,6,8,30117,52.50181765,1.5,100.0,100.0,2,110.234,57.77009659,4234,73.98086156,107,0,0
2023-05-11,2,3,40509,52.77878736,1.5,100.0,100.0,3,131.018,71.81131725,2855,97.23386439,95,0,0
2023-05-11,2,0,35849,34.00864832,1.5,100.0,100.0,3,121.698,34.14212914,8672,97.50778456,104,4,0
2023-05-11,5,13,55528,29.64671584,1.5,100.0,100.0,2,161.056,27.86954958,6202,93.03921955,98,0,0
2023-05-12,1,2,39106,49.47067149,1.5,100.0,100.0,1,128.212,59.37167276,4151,73.51552628,123,1,0
2023-05-12,3,12,35546,36.5357991,1.5,100.0,100.0,0,121.092,22.4686719,6429,62.02106988,117,0,1
2023-05-12,3,7,41263,38.99923764,1.5,100.0,100.0,2,132.526,33.94532524,1401,99.05403468,118,0,0
2023-05-12,5,1,23668,41.48044085,1.052227246,76.14151347,100.0,0,97.336,24.54017829,7345,62.26178135,98,1,0
2023-05-12,4,11,14477,43.4628559,1.179980635,43.08374514,72.36738269,0,78.954,48.44331336,8650,81.86160972,203,0,0
2023-05-12,6,6,23602,44.54755142,1.112137788,71.14775186,100.0,3,97.204,53.50053677,4056,88.63580949,100,1,0
2023-05-12,2,3,34833,28.54721558,1.5,100.0,100.0,0,119.666,71.51311522,4726,83.26606955,118,1,0
2023-05-12,2,0,48873,25.25467282,1.5,100.0,100.0,3,147.746,46.45453842,3996,61.39037933,103,0,0
2023-05-12,0,10,13432,44.00878554,1.234474826,36.31784566,67.2507326,0,76.864,33.70909951,1039,72.93778584,207,3,0
2023-05-13,5,1,24409,49.94353998,1.261498188,78.0340063,100.0,1,98.818,79.58113582,2327,98.93912479,96,4,0
2023-05-13,7,15,19065,58.01550186,1.371381204,67.55357528,98.59312837,1,88.13,58.18790842,5004,67.7698652,93,0,0
2023-05-13,1,2,39653,28.0323708,1.5,100.0,100.0,1,129.306,72.1838042,4806,94.91008531,105,0,0
2023-05-13,4,11,44840,58.06358018,1.5,100.0,100.0,5,139.68,41.7663515,8437,97.98845464,90,0,0
2023-05-13,3,12,25717,38.14219957,1.5,91.70278323,100.0,5,101.434,41.4371457,3520,62.10951601,90,1,0
2023-05-13,6,8,9083,42.84395424,1.314679765,25.44176562,46.64508648,0,68.166,26.38248682,739,77.15803475,196,1,0
2023-05-13,2,3,40757,45.66610955,1.5,100.0,100.0,2,131.514,78.50782948,5105,74.92549765,112,0,0
2023-05-13,2,0,24921,47.11319552,1.016998725,88.33115353,100.0,2,99.842,31.0665439,1722,98.89358458,102,0,0
2023-05-13,6,6,34589,40.89252802,1.5,100.0,100.0,4,119.178,66.99611568,4978,67.11448932,92,3,0
2023-05-14,7,15,14675,42.85032774,1.146288745,57.23301668,75.88240761,1,79.35,16.71760442,7260,62.62917704,194,0,0
2023-05-14,1,2,28352,28.25954528,1.5,91.226323,100.0,4,106.704,18.70342305,2261,65.19602781,111,0,0
2023-05-14,1,4,31673,35.14767478,1.5,100.0,100.0,1,113.346,72.5539222,4991,78.7048497,102,2,0
2023-05-14,3,12,22010,35.58850775,1.041587254,64.77034886,100.0,1,94.02,33.86626411,544,59.41862656,98,1,0
2023-05-14,3,7,26556,34.52315668,1.5,87.85808433,100.0,0,103.112,41.15126777,2107,96.76459021,114,0,1
2023-05-14,0,5,21877,52.25204755,1.098765386,63.24984793,100.0,0,93.754,39.25779951,4179,59.36674486,101,0,0
2023-05-14,4,9,44448,34.358287,1.5,100.0,100.0,3,138.896,40.19752553,7562,50.40288595,99,3,0
2023-05-14,6,8,23326,20.0,1.224242795,87.55307156,100.0,0,96.652,64.85324519,4491,61.53328427,112,0,1
2023-05-14,2,3,35998,41.11375293,1.5,100.0,100.0,4,121.996,66.17765279,3319,87.66228531,89,2,0
2023-05-14,2,0,43879,39.75243185,1.5,100.0,100.0,3,137.758,59.69164245,6564,90.47675972,101,2,0
